company,company_score,rank_company,diff_user_company,rank_user_score
알티자동화,33.71,1838.0,23.78,1749.0
우리앤드세은기술,33.71,1838.0,23.78,1749.0
한국신뢰성기술,33.7,1839.0,23.79,1750.0
케이씨엠씨,33.69,1840.0,23.800000000000004,1751.0
트리즈엔,33.69,1840.0,23.800000000000004,1751.0
메타네트웍스,33.68,1841.0,23.810000000000002,1752.0
하나시스,33.67,1842.0,23.82,1753.0
시스트로닉스,33.66,1843.0,23.830000000000005,1754.0
제일솔루텍,33.66,1843.0,23.830000000000005,1754.0
아이지씨인증원,33.64,1844.0,23.85,1755.0
너우리시스템,33.61,1845.0,23.880000000000003,1756.0
쿠폰트리,33.61,1845.0,23.880000000000003,1756.0
퍼퓸그라피,33.6,1846.0,23.89,1757.0
디아이커뮤니케이션즈,33.59,1847.0,23.9,1758.0
로딕스,33.58,1848.0,23.910000000000004,1759.0
휴먼밸런스,33.58,1848.0,23.910000000000004,1759.0
넷츠,33.57,1849.0,23.92,1760.0
제엠제코,33.57,1849.0,23.92,1760.0
솔인시스템,33.56,1850.0,23.93,1761.0
나루아이,33.54,1851.0,23.950000000000003,1762.0
아리엘네트웍스,33.54,1851.0,23.950000000000003,1762.0
일송정보,33.54,1851.0,23.950000000000003,1762.0
와이즈덴,33.53,1852.0,23.96,1763.0
한국제일,33.52,1853.0,23.97,1764.0
디큐,33.5,1854.0,23.990000000000002,1765.0
영명소프트,33.49,1855.0,24.0,1766.0
인프라닉스,33.45,1856.0,24.04,1767.0
이비솔루션즈,33.44,1857.0,24.050000000000004,1768.0
한국마이크로시스템,33.44,1857.0,24.050000000000004,1768.0
지메이트시스템즈,33.44,1857.0,24.050000000000004,1768.0
씨앤에스솔루션,33.44,1857.0,24.050000000000004,1768.0
시큐에버,33.44,1857.0,24.050000000000004,1768.0
브레인컨설팅,33.44,1857.0,24.050000000000004,1768.0
신흥정보통신,33.42,1858.0,24.07,1769.0
이텍커스,33.42,1858.0,24.07,1769.0
코어테크놀로지,33.42,1858.0,24.07,1769.0
아이브이엠,33.41,1859.0,24.080000000000005,1770.0
다온기술,33.4,1860.0,24.090000000000003,1771.0
인스밸리,33.39,1861.0,24.1,1772.0
경림이앤지,33.36,1862.0,24.130000000000003,1773.0
다존기술,33.36,1862.0,24.130000000000003,1773.0
늘곁애라이프온,33.35,1863.0,24.14,1774.0
이레유비크,33.34,1864.0,24.15,1775.0
이지식스,33.34,1864.0,24.15,1775.0
옵티멀,33.33,1865.0,24.160000000000004,1776.0
스킨알엑스,33.32,1866.0,24.17,1777.0
아프로시스,33.32,1866.0,24.17,1777.0
코아뱅크,33.31,1867.0,24.18,1778.0
두울,33.31,1867.0,24.18,1778.0
드림하이테크,33.3,1868.0,24.190000000000005,1779.0
한국코스모,33.28,1869.0,24.21,1780.0
엠브이텍,33.26,1870.0,24.230000000000004,1781.0
센시리온오토모티브솔루션즈코리아,33.25,1871.0,24.240000000000002,1782.0
코아시스템,33.25,1871.0,24.240000000000002,1782.0
엔시스템즈,33.24,1872.0,24.25,1783.0
페니로이스,33.24,1872.0,24.25,1783.0
하이웹솔루션,33.23,1873.0,24.260000000000005,1784.0
씨앤엠소프트,33.21,1874.0,24.28,1785.0
데이타게이트코리아,33.2,1875.0,24.29,1786.0
송우산업,33.2,1875.0,24.29,1786.0
이머니,33.19,1876.0,24.300000000000004,1787.0
현대자동차,81.79,3.0,24.300000000000004,1787.0
다솜에스앤씨,33.19,1876.0,24.300000000000004,1787.0
워터월시스템즈,33.18,1877.0,24.310000000000002,1788.0
스프링웍스,33.18,1877.0,24.310000000000002,1788.0
에이치앤엘시스템,33.18,1877.0,24.310000000000002,1788.0
비에이치에스티,33.16,1878.0,24.330000000000005,1789.0
스크린정보통신,33.16,1878.0,24.330000000000005,1789.0
테크아이,33.16,1878.0,24.330000000000005,1789.0
프로티앤에스,33.14,1879.0,24.35,1790.0
하이퍼정보,33.12,1880.0,24.370000000000005,1791.0
에티버스이앤엘,33.11,1881.0,24.380000000000003,1792.0
케이솔루션즈,33.11,1881.0,24.380000000000003,1792.0
하나데코,33.11,1881.0,24.380000000000003,1792.0
천명소프트,33.1,1882.0,24.39,1793.0
유토닉스,33.08,1883.0,24.410000000000004,1794.0
아이앤비넷,33.05,1884.0,24.440000000000005,1795.0
테슬라시스템,33.04,1885.0,24.450000000000003,1796.0
디지아톰,33.02,1886.0,24.47,1797.0
아이티앤,33.02,1886.0,24.47,1797.0
에이비씨솔루션,33.02,1886.0,24.47,1797.0
인포그램,33.02,1886.0,24.47,1797.0
대길통상,33.0,1887.0,24.490000000000002,1798.0
파이널데이터,32.99,1888.0,24.5,1799.0
씨제이에스,32.97,1889.0,24.520000000000003,1800.0
가연아이앤씨,32.97,1889.0,24.520000000000003,1800.0
펜타린크,32.95,1890.0,24.54,1801.0
아톰상사,32.95,1890.0,24.54,1801.0
엠에이치엔씨티,32.94,1891.0,24.550000000000004,1802.0
보림,32.92,1892.0,24.57,1803.0
에이원네트웍스,32.92,1892.0,24.57,1803.0
지엔에이컴퍼니,32.92,1892.0,24.57,1803.0
비에이비오커뮤니케이션,32.9,1893.0,24.590000000000003,1804.0
테르텐,32.89,1894.0,24.6,1805.0
솔루게이트,32.85,1895.0,24.64,1806.0
에이텔시스텍,32.85,1895.0,24.64,1806.0
한국비앤에스시스템,32.85,1895.0,24.64,1806.0
와이즈인포텍,32.84,1896.0,24.65,1807.0
리안,32.83,1897.0,24.660000000000004,1808.0
쿨젠,32.81,1898.0,24.68,1809.0
레드소프트,32.81,1898.0,24.68,1809.0
위딘,32.8,1899.0,24.690000000000005,1810.0
인타운,32.78,1900.0,24.71,1811.0
닷넷소프트,32.77,1901.0,24.72,1812.0
소프트닉스,32.74,1902.0,24.75,1813.0
유스하이텍,32.74,1902.0,24.75,1813.0
지넥슨,32.74,1902.0,24.75,1813.0
모바일나인,32.73,1903.0,24.760000000000005,1814.0
네트콤,32.7,1904.0,24.79,1815.0
일광개발,32.7,1904.0,24.79,1815.0
티티비,32.7,1904.0,24.79,1815.0
엔삼,32.69,1905.0,24.800000000000004,1816.0
이맥스,32.69,1905.0,24.800000000000004,1816.0
한스콤정보통신,32.68,1906.0,24.810000000000002,1817.0
농업회사법인포프리,32.67,1907.0,24.82,1818.0
대유넥스티어,32.61,1908.0,24.880000000000003,1819.0
넥스그리드,32.61,1908.0,24.880000000000003,1819.0
네오에스티엠,32.6,1909.0,24.89,1820.0
블루사이드,32.58,1910.0,24.910000000000004,1821.0
아이티스정보통신,32.57,1911.0,24.92,1822.0
지후소프트,32.57,1911.0,24.92,1822.0
컴픽스,32.54,1912.0,24.950000000000003,1823.0
대우조선해양건설,32.53,1913.0,24.96,1824.0
전자신문인터넷,32.53,1913.0,24.96,1824.0
니즈텔레콤,32.52,1914.0,24.97,1825.0
오션스바이오,32.52,1914.0,24.97,1825.0
한국아이티,32.51,1915.0,24.980000000000004,1826.0
데이타링크시스템스,32.49,1916.0,25.0,1827.0
엔투시스,32.49,1916.0,25.0,1827.0
피앤씨알엠,32.46,1917.0,25.03,1828.0
바자울정보기술,32.43,1918.0,25.060000000000002,1829.0
에프엠(FM Inc.),32.43,1918.0,25.060000000000002,1829.0
컴이조아,32.42,1919.0,25.07,1830.0
에스엘솔루션,32.41,1920.0,25.080000000000005,1831.0
가온소프트,32.41,1920.0,25.080000000000005,1831.0
주이스,32.4,1921.0,25.090000000000003,1832.0
디오엔케이,32.39,1922.0,25.1,1833.0
씨앤비시스템,32.39,1922.0,25.1,1833.0
담담사무소,32.38,1923.0,25.11,1834.0
인바이트,32.38,1923.0,25.11,1834.0
차후,32.38,1923.0,25.11,1834.0
한일통신,32.38,1923.0,25.11,1834.0
대흥데이타통신,32.37,1924.0,25.120000000000005,1835.0
바로,32.37,1924.0,25.120000000000005,1835.0
영우디에스피,32.36,1925.0,25.130000000000003,1836.0
인아텍앤코포,32.35,1926.0,25.14,1837.0
온고테크,32.35,1926.0,25.14,1837.0
유니온플레이스,32.35,1926.0,25.14,1837.0
한국헥사곤메트롤로지,32.34,1927.0,25.15,1838.0
삼성전자,82.66,2.0,25.169999999999995,1839.0
소프트베이스,32.32,1928.0,25.17,1840.0
피엠그룹코리아,32.31,1929.0,25.18,1841.0
동명정보기술,32.3,1930.0,25.190000000000005,1842.0
이씨에이시스템,32.29,1931.0,25.200000000000003,1843.0
아론,32.27,1932.0,25.22,1844.0
나라소프트,32.27,1932.0,25.22,1844.0
유젠스에스앤씨,32.26,1933.0,25.230000000000004,1845.0
트라이얼정보통신,32.26,1933.0,25.230000000000004,1845.0
컨텐츠월드,32.25,1934.0,25.240000000000002,1846.0
인텔렉추얼디스커버리,32.25,1934.0,25.240000000000002,1846.0
트인기술,32.25,1934.0,25.240000000000002,1846.0
리그시스템,32.25,1934.0,25.240000000000002,1846.0
파익스,32.25,1934.0,25.240000000000002,1846.0
아이페타,32.24,1935.0,25.25,1847.0
시스웍,32.23,1936.0,25.260000000000005,1848.0
브레인네트웍스,32.23,1936.0,25.260000000000005,1848.0
레이나,32.22,1937.0,25.270000000000003,1849.0
에스케이하이닉스,82.76,1.0,25.270000000000003,1849.0
코리아로지스,32.2,1938.0,25.29,1850.0
동인광학,32.19,1939.0,25.300000000000004,1851.0
비비엠씨,32.19,1939.0,25.300000000000004,1851.0
이노코스텍,32.18,1940.0,25.310000000000002,1852.0
에인트시스템,32.17,1941.0,25.32,1853.0
에코트로닉스,32.17,1941.0,25.32,1853.0
코아메타정보,32.17,1941.0,25.32,1853.0
다모아솔루션,32.16,1942.0,25.330000000000005,1854.0
시온솔루션,32.16,1942.0,25.330000000000005,1854.0
애거슨,32.16,1942.0,25.330000000000005,1854.0
유비씨엔,32.15,1943.0,25.340000000000003,1855.0
코인어스,32.15,1943.0,25.340000000000003,1855.0
킴앤프렌즈,32.14,1944.0,25.35,1856.0
세인씨앤씨,32.13,1945.0,25.36,1857.0
서영정밀,32.12,1946.0,25.370000000000005,1858.0
나래나노텍,32.11,1947.0,25.380000000000003,1859.0
레이풀시스템,32.11,1947.0,25.380000000000003,1859.0
얼리소프트,32.11,1947.0,25.380000000000003,1859.0
윌로그,32.11,1947.0,25.380000000000003,1859.0
디비비전,32.1,1948.0,25.39,1860.0
베텍,32.09,1949.0,25.4,1861.0
삼성디지컴,32.09,1949.0,25.4,1861.0
경성시험기,32.08,1950.0,25.410000000000004,1862.0
한국에임,32.06,1951.0,25.43,1863.0
스마트아이씨티,32.04,1952.0,25.450000000000003,1864.0
이지인터넷,32.03,1953.0,25.46,1865.0
한국공정경쟁연합회,32.02,1954.0,25.47,1866.0
코아맥스테크놀로지,32.02,1954.0,25.47,1866.0
와튼,32.0,1955.0,25.490000000000002,1867.0
티윈,32.0,1955.0,25.490000000000002,1867.0
유엔넷,31.98,1956.0,25.51,1868.0
비즈머스,31.96,1957.0,25.53,1869.0
디앤웍스,31.95,1958.0,25.540000000000003,1870.0
웰티즌,31.95,1958.0,25.540000000000003,1870.0
한울솔루션,31.95,1958.0,25.540000000000003,1870.0
아네스트코리아,31.94,1959.0,25.55,1871.0
에이치앤웍스,31.94,1959.0,25.55,1871.0
엠디에스인텔리전스,31.91,1960.0,25.580000000000002,1872.0
에이펙스아이티,31.9,1961.0,25.590000000000003,1873.0
원넷정보기술,31.9,1961.0,25.590000000000003,1873.0
애니스마트,31.9,1961.0,25.590000000000003,1873.0
미리비트,31.9,1961.0,25.590000000000003,1873.0
에이블컴,31.89,1962.0,25.6,1874.0
유투오코리아,31.89,1962.0,25.6,1874.0
유니즌,31.87,1963.0,25.62,1875.0
휴먼인러브,31.87,1963.0,25.62,1875.0
이트리즈시스템,31.86,1964.0,25.630000000000003,1876.0
이지코어솔루션즈,31.85,1965.0,25.64,1877.0
그로윈,31.83,1966.0,25.660000000000004,1878.0
나눔기술,31.83,1966.0,25.660000000000004,1878.0
피디소프트,31.8,1967.0,25.69,1879.0
한국콩스버그마리타임,31.8,1967.0,25.69,1879.0
나노아이티,31.79,1968.0,25.700000000000003,1880.0
에스엠투네트웍스,31.77,1969.0,25.720000000000002,1881.0
엑소시스템즈,31.77,1969.0,25.720000000000002,1881.0
레노소프트,31.76,1970.0,25.73,1882.0
딥인사이트,31.75,1971.0,25.740000000000002,1883.0
크래블,31.75,1971.0,25.740000000000002,1883.0
대한치과위생사협회,31.74,1972.0,25.750000000000004,1884.0
비에네스소프트,31.74,1972.0,25.750000000000004,1884.0
대원메디테크,31.73,1973.0,25.76,1885.0
아이트럭,31.7,1974.0,25.790000000000003,1886.0
드림와이즈,31.67,1975.0,25.82,1887.0
인스피언,31.66,1976.0,25.830000000000002,1888.0
메이어스,31.65,1977.0,25.840000000000003,1889.0
시큐어스,31.65,1977.0,25.840000000000003,1889.0
초이스테크놀로지,31.65,1977.0,25.840000000000003,1889.0
시앤지원,31.62,1978.0,25.87,1890.0
에스티이지,31.62,1978.0,25.87,1890.0
비네트,31.62,1978.0,25.87,1890.0
코아소프트,31.6,1979.0,25.89,1891.0
에이스게이트,31.59,1980.0,25.900000000000002,1892.0
휴먼플러스,31.59,1980.0,25.900000000000002,1892.0
세연아이넷,31.58,1981.0,25.910000000000004,1893.0
아론티어,31.58,1981.0,25.910000000000004,1893.0
녹원정보기술,31.57,1982.0,25.92,1894.0
지산웨어,31.57,1982.0,25.92,1894.0
엑시포씨앤에스,31.54,1983.0,25.950000000000003,1895.0
원광대학교산학협력단,31.54,1983.0,25.950000000000003,1895.0
에이취큐텍,31.53,1984.0,25.96,1896.0
타나,31.53,1984.0,25.96,1896.0
예우시스템,31.52,1985.0,25.970000000000002,1897.0
대현,31.5,1986.0,25.990000000000002,1898.0
휴엔시스템,31.48,1987.0,26.01,1899.0
알비에치,31.48,1987.0,26.01,1899.0
씨엔피테크,31.47,1988.0,26.020000000000003,1900.0
이피언스,31.47,1988.0,26.020000000000003,1900.0
유니와이드,31.46,1989.0,26.03,1901.0
소프트라인,31.45,1990.0,26.040000000000003,1902.0
아이비데이타,31.45,1990.0,26.040000000000003,1902.0
미니소프트,31.44,1991.0,26.05,1903.0
오마이어스,31.39,1992.0,26.1,1904.0
이든비즈텍,31.39,1992.0,26.1,1904.0
뉴에라리테일,31.32,1993.0,26.17,1905.0
비큐에이아이,31.32,1993.0,26.17,1905.0
아이엘케이코리아,31.31,1994.0,26.180000000000003,1906.0
현대지에프홀딩스,31.31,1994.0,26.180000000000003,1906.0
에이전시프로,31.3,1995.0,26.19,1907.0
네오드림스,31.28,1996.0,26.21,1908.0
로이테크원,31.28,1996.0,26.21,1908.0
이씨엘소프트,31.27,1997.0,26.220000000000002,1909.0
애드크림,31.24,1998.0,26.250000000000004,1910.0
라스테크,31.23,1999.0,26.26,1911.0
키미데이타,31.22,2000.0,26.270000000000003,1912.0
구우정보기술,31.2,2001.0,26.290000000000003,1913.0
메가터치,31.19,2002.0,26.3,1914.0
솔웨이테크,31.19,2002.0,26.3,1914.0
위드로봇,31.18,2003.0,26.310000000000002,1915.0
아롬정보기술,31.17,2004.0,26.32,1916.0
인티게이트,31.16,2005.0,26.330000000000002,1917.0
인소프트,31.14,2006.0,26.35,1918.0
인천스마트시티,31.13,2007.0,26.360000000000003,1919.0
스피디,31.12,2008.0,26.37,1920.0
예스씨앤씨,31.1,2009.0,26.39,1921.0
일주지앤에스,31.08,2010.0,26.410000000000004,1922.0
티시스,31.08,2010.0,26.410000000000004,1922.0
올웨이즈,31.06,2011.0,26.430000000000003,1923.0
익스이노,31.06,2011.0,26.430000000000003,1923.0
유비템즈,31.05,2012.0,26.44,1924.0
둘리정보통신,31.04,2013.0,26.450000000000003,1925.0
씨커스,31.04,2013.0,26.450000000000003,1925.0
양재아이티,31.04,2013.0,26.450000000000003,1925.0
엔디에스솔루션,31.03,2014.0,26.46,1926.0
이데아인포,31.02,2015.0,26.470000000000002,1927.0
아셀씨앤아이,31.01,2016.0,26.48,1928.0
토이스미스,30.99,2017.0,26.500000000000004,1929.0
모닝정보,30.98,2018.0,26.51,1930.0
월드멀티넷,30.97,2019.0,26.520000000000003,1931.0
지앤넷,30.96,2020.0,26.53,1932.0
피앤디솔루션,30.96,2020.0,26.53,1932.0
디이엑스인포,30.95,2021.0,26.540000000000003,1933.0
아이디노,30.94,2022.0,26.55,1934.0
씨메스,30.92,2023.0,26.57,1935.0
스마트포트테크놀로지,30.91,2024.0,26.580000000000002,1936.0
효돌,30.9,2025.0,26.590000000000003,1937.0
신화인터텍,30.86,2026.0,26.630000000000003,1938.0
지오플랜,30.86,2026.0,26.630000000000003,1938.0
티밍위즈,30.85,2027.0,26.64,1939.0
디비웍스,30.83,2028.0,26.660000000000004,1940.0
컨버전스스퀘어,30.82,2029.0,26.67,1941.0
위즈베라,30.81,2030.0,26.680000000000003,1942.0
아몽솔루션,30.8,2031.0,26.69,1943.0
코웨이,30.79,2032.0,26.700000000000003,1944.0
파투아,30.79,2032.0,26.700000000000003,1944.0
위지런,30.77,2033.0,26.720000000000002,1945.0
퍼스트어메리칸권원보험,30.76,2034.0,26.73,1946.0
휴먼씨엔씨,30.75,2035.0,26.740000000000002,1947.0
디에스인포,30.74,2036.0,26.750000000000004,1948.0
스마트게이트,30.73,2037.0,26.76,1949.0
메가센,30.72,2038.0,26.770000000000003,1950.0
세림티에스지,30.72,2038.0,26.770000000000003,1950.0
천성세이브마트,30.72,2038.0,26.770000000000003,1950.0
아트정보기술,30.69,2039.0,26.8,1951.0
비인스텍,30.69,2039.0,26.8,1951.0
대신정기화물자동차,30.68,2040.0,26.810000000000002,1952.0
하이케이넷,30.68,2040.0,26.810000000000002,1952.0
인사이터스,30.66,2041.0,26.830000000000002,1953.0
젠스코리아,30.65,2042.0,26.840000000000003,1954.0
쓰리에이치에스,30.64,2043.0,26.85,1955.0
아이티트레인,30.63,2044.0,26.860000000000003,1956.0
엑스소프트,30.61,2045.0,26.880000000000003,1957.0
엔지아이테크,30.61,2045.0,26.880000000000003,1957.0
서경방송,30.6,2046.0,26.89,1958.0
젠트넷정보기술,30.6,2046.0,26.89,1958.0
클래게임즈,30.59,2047.0,26.900000000000002,1959.0
글로웰시스템,30.56,2048.0,26.930000000000003,1960.0
한국플랫폼서비스기술,30.55,2049.0,26.94,1961.0
정호티엘씨,30.54,2050.0,26.950000000000003,1962.0
페이머스워커,30.5,2051.0,26.990000000000002,1963.0
라이노정보기술,30.49,2052.0,27.000000000000004,1964.0
리더스텍,30.49,2052.0,27.000000000000004,1964.0
한성아이넷,30.48,2053.0,27.01,1965.0
미디어채널,30.46,2054.0,27.03,1966.0
루테스,30.45,2055.0,27.040000000000003,1967.0
피엘앤씨테크놀로지,30.45,2055.0,27.040000000000003,1967.0
청담정보기술,30.44,2056.0,27.05,1968.0
데이터누리,30.43,2057.0,27.060000000000002,1969.0
이구아나커머스,30.43,2057.0,27.060000000000002,1969.0
라텔앤드파트너즈,30.41,2058.0,27.080000000000002,1970.0
비토플러스,30.41,2058.0,27.080000000000002,1970.0
픽셀,30.39,2059.0,27.1,1971.0
유씨아이,30.37,2060.0,27.12,1972.0
넥스가이드,30.36,2061.0,27.130000000000003,1973.0
에이아이세스,30.34,2062.0,27.150000000000002,1974.0
모노얼라이언스,30.33,2063.0,27.160000000000004,1975.0
관동정보통신,30.32,2064.0,27.17,1976.0
삼광,30.32,2064.0,27.17,1976.0
테크맥,30.31,2065.0,27.180000000000003,1977.0
누림소프트,30.3,2066.0,27.19,1978.0
지누스,30.28,2067.0,27.21,1979.0
엠투커뮤니티,30.27,2068.0,27.220000000000002,1980.0
한국비씨피솔루션즈,30.27,2068.0,27.220000000000002,1980.0
플랙스뉴럴랩스,30.25,2069.0,27.240000000000002,1981.0
아이에스오에스컨설팅,30.24,2070.0,27.250000000000004,1982.0
페이누리,30.23,2071.0,27.26,1983.0
제이디아이앤에스,30.23,2071.0,27.26,1983.0
로이츠,30.21,2072.0,27.28,1984.0
타스코,30.21,2072.0,27.28,1984.0
에스티씨랩,30.2,2073.0,27.290000000000003,1985.0
한화비전,30.18,2074.0,27.310000000000002,1986.0
이앤에스글로벌,30.15,2075.0,27.340000000000003,1987.0
오벳소프트,30.14,2076.0,27.35,1988.0
한맥아이피에스,30.14,2076.0,27.35,1988.0
지플러스,30.13,2077.0,27.360000000000003,1989.0
스톤위즈,30.11,2078.0,27.380000000000003,1990.0
제이피아이 헬스케어,30.09,2079.0,27.400000000000002,1991.0
아이티더블유피피앤에프코리아,30.07,2080.0,27.42,1992.0
터보소프트,30.06,2081.0,27.430000000000003,1993.0
티엔에이치,30.04,2082.0,27.450000000000003,1994.0
에스디몰,30.03,2083.0,27.46,1995.0
아이티아이에스,30.02,2084.0,27.470000000000002,1996.0
아이글라스,30.01,2085.0,27.48,1997.0
아이디벨,30.01,2085.0,27.48,1997.0
팜피아,30.0,2086.0,27.490000000000002,1998.0
세인블루텍,29.98,2087.0,27.51,1999.0
유온아이티,29.98,2087.0,27.51,1999.0
데이타와이드,29.96,2088.0,27.53,2000.0
로시스정보기술,29.96,2088.0,27.53,2000.0
아이시프트,29.96,2088.0,27.53,2000.0
아이닉스,29.95,2089.0,27.540000000000003,2001.0
지센소프트,29.94,2090.0,27.55,2002.0
에이치엔이노밸리,29.94,2090.0,27.55,2002.0
플래닛텍,29.92,2091.0,27.57,2003.0
지그탑,29.91,2092.0,27.580000000000002,2004.0
랩투마켓,29.88,2093.0,27.610000000000003,2005.0
한국미용데이터,29.86,2094.0,27.630000000000003,2006.0
아이디에스앤트러스트,29.84,2095.0,27.650000000000002,2007.0
코보시스,29.84,2095.0,27.650000000000002,2007.0
엠투클라우드,29.81,2096.0,27.680000000000003,2008.0
브로드씨엔에스,29.78,2097.0,27.71,2009.0
솔루션링크,29.77,2098.0,27.720000000000002,2010.0
엔비스타,29.77,2098.0,27.720000000000002,2010.0
다쏘,29.76,2099.0,27.73,2011.0
법무법인(유한)예율,29.76,2099.0,27.73,2011.0
로터스포트,29.72,2100.0,27.770000000000003,2012.0
앱튜브,29.7,2101.0,27.790000000000003,2013.0
프로토마,29.7,2101.0,27.790000000000003,2013.0
노아시스템즈,29.7,2101.0,27.790000000000003,2013.0
녹수텍스테리어,29.68,2102.0,27.810000000000002,2014.0
스피드정보통신,29.68,2102.0,27.810000000000002,2014.0
이노베스트,29.68,2102.0,27.810000000000002,2014.0
제니드,29.68,2102.0,27.810000000000002,2014.0
미래쏘프트웨어,29.67,2103.0,27.82,2015.0
바로건설기술,29.66,2104.0,27.830000000000002,2016.0
제이앤에스,29.66,2104.0,27.830000000000002,2016.0
오픈메이드컨설팅,29.65,2105.0,27.840000000000003,2017.0
콘텔라,29.63,2106.0,27.860000000000003,2018.0
한국티비티,29.63,2106.0,27.860000000000003,2018.0
제이엠피시스템,29.59,2107.0,27.900000000000002,2019.0
광인정보통신,29.57,2108.0,27.92,2020.0
옵토전자,29.57,2108.0,27.92,2020.0
코어스톤,29.56,2109.0,27.930000000000003,2021.0
엔텀,29.55,2110.0,27.94,2022.0
나눔정보기술,29.53,2111.0,27.96,2023.0
킹스정보통신,29.53,2111.0,27.96,2023.0
아이엠티소프트,29.52,2112.0,27.970000000000002,2024.0
피큐아이넷,29.52,2112.0,27.970000000000002,2024.0
한화엔진,29.52,2112.0,27.970000000000002,2024.0
런치팩,29.51,2113.0,27.98,2025.0
데이터월드,29.49,2114.0,28.000000000000004,2026.0
라다카,29.49,2114.0,28.000000000000004,2026.0
비앤드알산업자동화,29.49,2114.0,28.000000000000004,2026.0
알피네트웍스,29.47,2115.0,28.020000000000003,2027.0
솔루더스,29.46,2116.0,28.03,2028.0
엠쓰리모바일,29.45,2117.0,28.040000000000003,2029.0
애자일소다,29.45,2117.0,28.040000000000003,2029.0
아침소프트,29.4,2118.0,28.090000000000003,2030.0
트리시스,29.4,2118.0,28.090000000000003,2030.0
이에스콘트롤스,29.38,2119.0,28.110000000000003,2031.0
디에스멘토링,29.37,2120.0,28.12,2032.0
포톤,29.37,2120.0,28.12,2032.0
효성에프엠에스,29.36,2121.0,28.130000000000003,2033.0
지앤아이,29.35,2122.0,28.14,2034.0
코아네트,29.34,2123.0,28.150000000000002,2035.0
라스커머스,29.33,2124.0,28.160000000000004,2036.0
라이앤캐처스,29.32,2125.0,28.17,2037.0
원비즈시스템,29.31,2126.0,28.180000000000003,2038.0
이비즈타운,29.3,2127.0,28.19,2039.0
올하우,29.3,2127.0,28.19,2039.0
에이아이트릭스,29.27,2128.0,28.220000000000002,2040.0
나루씨큐리티,29.27,2128.0,28.220000000000002,2040.0
인성디지탈,29.25,2129.0,28.240000000000002,2041.0
니트로시스템,29.24,2130.0,28.250000000000004,2042.0
인지이솔루션,29.24,2130.0,28.250000000000004,2042.0
로보플래닛,29.21,2131.0,28.28,2043.0
농림축산검역본부,29.16,2132.0,28.330000000000002,2044.0
커뮤,29.16,2132.0,28.330000000000002,2044.0
새힘정보기술,29.15,2133.0,28.340000000000003,2045.0
원더정보,29.15,2133.0,28.340000000000003,2045.0
위덱스정보기술,29.14,2134.0,28.35,2046.0
이노티브아이엔씨,29.12,2135.0,28.37,2047.0
유니포스,29.11,2136.0,28.380000000000003,2048.0
투비즈테크놀로지,29.1,2137.0,28.39,2049.0
포스웨이브,29.1,2137.0,28.39,2049.0
이노스피치,29.08,2138.0,28.410000000000004,2050.0
에프원소프트,29.08,2138.0,28.410000000000004,2050.0
성지정보통신,29.08,2138.0,28.410000000000004,2050.0
솔버아이티,29.08,2138.0,28.410000000000004,2050.0
이웨이브솔루션,29.07,2139.0,28.42,2051.0
코어메이드,29.07,2139.0,28.42,2051.0
엘시테크,29.05,2140.0,28.44,2052.0
엠브이소프텍,29.05,2140.0,28.44,2052.0
루이디아글로벌,29.04,2141.0,28.450000000000003,2053.0
새마을운동중앙회,29.03,2142.0,28.46,2054.0
이르테크,29.01,2143.0,28.48,2055.0
유텔레콤,29.0,2144.0,28.490000000000002,2056.0
넥스리얼,28.99,2145.0,28.500000000000004,2057.0
유비스톰,28.98,2146.0,28.51,2058.0
스카이피플,28.98,2146.0,28.51,2058.0
베렉스,28.98,2146.0,28.51,2058.0
서울특별시성동구도시관리공단,28.98,2146.0,28.51,2058.0
티티네트웍스,28.94,2147.0,28.55,2059.0
신성글로벌네트워크,28.93,2148.0,28.560000000000002,2060.0
아이스톰,28.93,2148.0,28.560000000000002,2060.0
두앤비디자인,28.92,2149.0,28.57,2061.0
듀얼에스디,28.92,2149.0,28.57,2061.0
텐큐브,28.92,2149.0,28.57,2061.0
바오밥테크놀로지,28.91,2150.0,28.580000000000002,2062.0
유호전기공업,28.89,2151.0,28.6,2063.0
크라이언소프트,28.88,2152.0,28.610000000000003,2064.0
더브리즈,28.87,2153.0,28.62,2065.0
바른인포테크,28.86,2154.0,28.630000000000003,2066.0
기창인포텍,28.86,2154.0,28.630000000000003,2066.0
애드사운드,28.84,2155.0,28.650000000000002,2067.0
에스제이정보통신,28.83,2156.0,28.660000000000004,2068.0
엔에스아이티,28.83,2156.0,28.660000000000004,2068.0
사이텍스정보기술,28.82,2157.0,28.67,2069.0
이노소프트기술,28.82,2157.0,28.67,2069.0
이지텍,28.81,2158.0,28.680000000000003,2070.0
아일리스프런티어,28.8,2159.0,28.69,2071.0
챔프스터디,28.8,2159.0,28.69,2071.0
위메프,28.78,2160.0,28.71,2072.0
시원,28.77,2161.0,28.720000000000002,2073.0
블록체인글로벌,28.76,2162.0,28.73,2074.0
한성자동차,28.73,2163.0,28.76,2075.0
유캐스트,28.73,2163.0,28.76,2075.0
솔루비스,28.73,2163.0,28.76,2075.0
사트너아이티,28.72,2164.0,28.770000000000003,2076.0
시너젠,28.72,2164.0,28.770000000000003,2076.0
오픈링크시스템,28.72,2164.0,28.770000000000003,2076.0
마이크로이미지,28.69,2165.0,28.8,2077.0
